Housing,Transportation,Environment,Health,Neighborhood,Engagement,Opportunity,geo_label_citystate,date_label,strata_race_label,strata_sex_label
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.38946241708930246,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2010,All,Both
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.5709717647596242,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2010,All,Female
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.1525088282082013,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2010,All,Male
-0.46195342334773637,-0.2596244123045338,0.8441971484356516,-0.38946241708930246,0.39061960108852567,-0.4801980833220399,-0.3616379322924182,"Austin, TX",2010,American Indian/Alaska Native,Both
-0.5079127625626038,-0.2596244123045338,0.8441971484356516,-0.38946241708930246,-0.9227299581988273,0.6640612868037544,-0.26691098694709803,"Austin, TX",2010,Asian,Both
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.6125229861922492,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2010,Asian/PI,Both
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.5009566520744461,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2010,Asian/PI,Female
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.42122724228527725,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2010,Asian/PI,Male
-0.46992242668531964,-0.2596244123045338,0.8441971484356516,0.34892737729293405,0.09556823232079527,-0.47674590115468823,-0.09566959176785841,"Austin, TX",2010,Black,Both
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.19159780112201996,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2010,Black,Female
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,0.26155937487253217,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2010,Black,Male
-0.49356360601233773,-0.2596244123045338,0.8441971484356516,-0.47536764315227,0.49982151259368895,-0.5537126303169989,-0.34526002597961686,"Austin, TX",2010,Hispanic,Both
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.5456074043594834,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2010,Hispanic,Female
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.27362666580082073,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2010,Hispanic,Male
-0.44522066100708546,-0.2596244123045338,0.8441971484356516,-0.44887794851948304,-1.074519280717356,0.40184145289167766,-0.14068951352695963,"Austin, TX",2010,White,Both
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.555260174214244,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2010,White,Female
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.12845210978874733,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2010,White,Male
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.3927398852448619,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2011,All,Both
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.5926221634948428,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2011,All,Female
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.15305596478538103,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2011,All,Male
-0.46195342334773637,-0.2596244123045338,0.8441971484356516,-0.3927398852448619,0.39061960108852567,-0.4801980833220399,-0.3616379322924182,"Austin, TX",2011,American Indian/Alaska Native,Both
-0.5079127625626038,-0.2596244123045338,0.8441971484356516,-0.3927398852448619,-0.9227299581988273,0.6640612868037544,-0.26691098694709803,"Austin, TX",2011,Asian,Both
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.6157478968331866,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2011,Asian/PI,Both
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.5751211506851691,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2011,Asian/PI,Female
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.43561880583613927,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2011,Asian/PI,Male
-0.46992242668531964,-0.2596244123045338,0.8441971484356516,0.282104611769936,0.09556823232079527,-0.47674590115468823,-0.09566959176785841,"Austin, TX",2011,Black,Both
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.21611916420915805,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2011,Black,Female
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,0.304926654568643,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2011,Black,Male
-0.49356360601233773,-0.2596244123045338,0.8441971484356516,-0.5321995677390866,0.49982151259368895,-0.5537126303169989,-0.34526002597961686,"Austin, TX",2011,Hispanic,Both
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.5433123840155643,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2011,Hispanic,Female
-0.4950419546509049,-0.2596244123045338,0.8441971484356516,-0.2934050796393998,-0.3466398245122006,0.06462445530739802,-0.2278368569372256,"Austin, TX",2011,Hispanic,Male
